nRMSE,MAE,RMSE_d1,RMSE_d5,RMSE_d25,RMSE_d50,spec_nrmse_delta,spec_nrmse_theta,spec_nrmse_alpha,spec_nrmse_beta,spec_nrmse_lowg,res_ac1,res_linelen,res_perm_entropy,coh_drop_alpha,delta_nRMSE,improve_rate,subject,true,win_idx
2.2321337461188793,1.9951132641897404,0.6437265813961709,1.5880428129834239,1.949527411466386,2.5758947617527106,0.8522630928346022,1.1058191956988717,1.6566607347641442,0.9457339571505042,1.8125967767989413,0.9643033567373872,0.4539312898264924,1.1418048028742804,7.401486830834377e-17,-1.1013479851559582,0.232,h07,0,73
2.121452676264361,1.9758308590508966,1.3696971922766359,2.4382690485493357,2.930758275910996,2.289408227393006,1.0861426092108384,1.393452635723663,1.466136953170562,0.8988440340529559,1.6585677251789266,0.964797623279207,0.4286036835358348,1.1751549164787507,0.0,-1.0560364879790913,0.21723076923076923,h07,0,74
2.8812260469656743,1.8964058867727176,0.853516845278278,2.5699594692230634,2.2189519018019035,2.3644716151853533,1.5395711598426116,1.8040932456011376,1.6707679236122404,1.403956707699439,1.936650645213253,0.9629933082851504,0.43806813431133174,1.1689955285261453,1.1102230246251565e-16,-1.250285032673346,0.2670769230769231,h07,0,75
2.2538030061631327,1.8006963620706593,1.100844608700265,1.9199545878279152,2.660729236939614,2.3745942611257864,0.9511093750513534,1.5052135258578192,1.6460260458602083,0.8888649165964945,1.924286585504123,0.9581944397283189,0.4284646787627578,1.1681847224897208,1.1102230246251565e-16,-1.0498025843282397,0.248,h07,0,76
2.9819039627674075,1.9391482319586888,1.0729396181003936,1.7473594001210135,2.4052577012136678,2.6228770807807114,1.0783777491570037,1.5428646929365872,1.6487616288204134,1.1072256835404561,1.8421414910598775,0.9593429950355984,0.4516711813980483,1.1450417799909283,7.401486830834377e-17,-1.7567311065057132,0.22215384615384615,h07,0,77
2.251823023640424,2.0119557141912123,0.6364040316799093,2.065792697382395,2.3448074810431345,2.4390479519111143,0.9840788617542345,1.4190448186512685,1.6212324429220217,1.1984647540070006,1.8359004130049497,0.9648417068178282,0.4633193510333266,1.1707903371489965,0.0,-1.17919678921866,0.2609230769230769,h07,0,78
2.2607479774976054,1.7340763766665497,1.3168993295917677,1.7511040041296422,1.597725931766925,1.2910334125475895,1.652343675742523,1.4330807267051955,1.1396820606606957,1.0887062547975914,1.8611572342755598,0.9672669135618011,0.38249675713845815,1.1676161503610154,0.0,-0.9883811423686055,0.23323076923076924,h07,0,79
3.8883080613464296,2.0196266994860466,1.1564958362993951,1.8245992310361503,2.050527232428153,2.9722842448809805,1.1482615715162188,1.808046025385618,1.8374708619472158,1.416302586067455,1.9539126052923994,0.9603293580253792,0.4129696025337808,1.1732949753410193,7.401486830834377e-17,-1.0104873549584301,0.35815384615384616,h07,0,80
2.706529630669151,2.287571253529512,1.2702219057927162,3.1337867028494615,3.451903070381674,2.1826498191140007,1.1388321574841958,1.527763448776209,1.2935665328860564,0.7785297195028461,1.8692894029645464,0.9689230045256407,0.4829785435426484,1.1537928422728578,3.700743415417188e-17,-1.2830919621721595,0.2073846153846154,h07,0,81
2.169613712350256,2.152503249294447,0.9848944660889005,2.085875542036432,3.176960181225507,2.2010778253022103,0.5935350173234267,1.289320677042227,1.2360240655849533,1.2422024299671741,1.9519845187191298,0.9641052538730734,0.5264154632268451,1.1298651901876986,1.8503717077085943e-16,-0.7256024874386897,0.3249230769230769,h07,0,82
2.5482814788925507,1.9688960482958315,0.8540835027642795,1.4824915845153597,2.255993293720279,3.5435408486911246,1.1022605091349071,1.7637446102963115,1.5298172667375487,1.38513763303931,1.8350265177961083,0.9703243510673236,0.3954201965405702,1.1547346785211323,0.0,-1.193442312006613,0.2246153846153846,h07,0,83
2.3759364063417996,1.792067586496113,0.5758475118505113,1.9010474104538124,1.5705893087657044,2.0063255121478623,1.1201519969132983,1.3191522280195676,1.2841459379302091,1.6478134318220532,1.9139203503936808,0.9673971163877649,0.39509619408500474,1.1716598897848791,1.8503717077085943e-16,-0.5019531797352528,0.34215384615384614,h07,0,84
2.6497337135395314,1.6701741098902851,1.0635048047325213,2.0114024288168144,1.9909907176315693,1.3548026962323676,1.0367160326397393,1.3514958102088956,1.6149124957924834,1.0825517114052565,1.925617938567475,0.9633778804803476,0.37607478727494176,1.1483421328369703,1.1102230246251565e-16,-1.19069163759267,0.2763076923076923,h07,0,85
2.48369861137975,1.5457454346883315,0.7095030424417471,1.7660172801306404,1.7853903334563381,2.3261907982119077,0.9795207578494117,1.0612971688906074,1.5987087606395138,0.6925337604732961,1.91200017746496,0.9603362916968674,0.3611316003235372,1.1460895153496402,1.8503717077085943e-16,-1.1781576209301037,0.2510769230769231,h07,0,86
2.1149597789926684,1.82707165153958,1.594269682434738,2.3562236600516697,2.108461403828598,2.0897775154007108,0.7067800744160929,1.1789447915136997,1.7169709550465724,1.2072238715749486,1.93124979086253,0.9627026610717937,0.4336059719490659,1.1935747035250583,0.0,-0.6107450031312405,0.37846153846153846,h07,0,87
2.8640988406239236,1.580573313679749,0.6591850379102034,0.8959839319421008,1.939053225410095,1.4683261910175052,0.9855986424119547,1.2554767491747563,1.6500116797294213,1.3083584851817134,1.8785241152400063,0.9603417104414993,0.3780004645258,1.173990577819936,1.1102230246251565e-16,-0.9861868728290135,0.34707692307692306,h07,0,88
2.625065249724518,1.4564625484757514,0.818796515555764,1.1867237538856723,1.4950386937716242,2.3414455679648523,0.9474011856450079,1.119014230318919,1.824983135036246,1.2889877192296642,1.8324141013353927,0.9615087019854245,0.34066755883294025,1.163832829843186,0.0,-1.27461903416516,0.22707692307692307,h07,0,89
2.58243509682293,1.534012089690539,0.9533085749400568,1.4925887838615826,1.7129569591146934,1.692204442059501,1.1979243068916539,1.0525486403120692,1.6704241271837288,1.3364492378015147,1.8040208139191114,0.9666556818471997,0.34693612023642123,1.140952634104144,7.401486830834377e-17,-0.500026785580157,0.36430769230769233,h07,0,90
2.997372726946623,1.4998444363780072,1.1473882224779688,1.6212088970858836,1.704684486132501,1.7271202805279715,0.7330337402840157,1.1565574845387945,1.7056135763264362,1.4552086971932294,1.8764392339124554,0.9676392053544454,0.3217442310927536,1.1714760439314418,1.4802973661668753e-16,-1.5622491861324637,0.232,h07,0,91
1.9750015085103323,1.6275568902988535,0.6747738739571907,1.5341590468092772,1.6796015603221297,2.155808693903152,0.8265493606530323,0.9795238739901115,1.6156097861809537,1.3035727400514268,1.9397721236064063,0.9656121891414166,0.37432524524298766,1.18143842357982,1.4802973661668753e-16,-0.8837656191854446,0.2541538461538462,h07,0,92
2.819543409000174,1.5351248179215673,0.8264094852688479,2.286168816000247,1.683209184189032,1.4734953215372248,0.971058052524065,0.8978805964589657,1.7593891545230114,1.3371729823341418,1.8633494161648492,0.9667645213692846,0.3322352453423374,1.1541985847950176,0.0,-1.128683022005018,0.3046153846153846,h07,0,93
2.8071343342290045,1.4436575981737003,0.9158814869720828,1.267508406898669,2.167627790140078,1.850611566478393,1.0952522973488839,1.563894857667586,1.471768180585119,1.2230550724206293,1.822659191540247,0.9609434816639176,0.329038380771122,1.1610531239562714,1.1102230246251565e-16,-1.5427057598742149,0.2443076923076923,h07,0,94
3.267361869527399,1.786329299461964,1.4405549360588346,1.9411490065067907,1.9856526836187383,2.342838931245665,1.0859076424597205,1.4356005050147276,1.6912061145852755,1.1717082824912444,1.8978064200136031,0.9630537324623372,0.414804215573826,1.127489920997639,0.0,-2.0405263075504267,0.1753846153846154,h07,0,95
2.7280776795419897,1.5526331916081841,0.7138656171688198,1.5988740774888,1.2783457055169685,1.3938462909402654,1.349627833815563,1.2203817405411206,1.7668144149821552,1.3127495301292464,1.8874768576283132,0.9696605930728976,0.32977331180387215,1.151832961347573,0.0,-1.3650829191240412,0.25046153846153846,h07,0,96
2.6247954388389894,1.4798415051550278,0.5894388060800394,1.3294082807666932,1.676797390534394,1.3760437305306128,0.7870673898829463,1.2075496428103032,1.682430852094257,1.4544180501708712,1.8638115164383273,0.9641032910013405,0.34159540235227226,1.1512272794697502,7.401486830834377e-17,-1.1739490015950815,0.29415384615384615,h07,0,97
3.1739907887743977,1.531866167737065,0.7078710670968108,1.645206694783257,2.224666372585538,2.2325437178537832,0.9848974292977666,1.634165283777468,1.8585049706259615,1.191678265864238,1.917030066558953,0.9585758653737255,0.3584771235105068,1.1636681933399808,7.401486830834377e-17,-1.9260165010142194,0.16738461538461538,h07,0,98
2.440076992188244,1.4550485746885458,0.9749291007650213,1.383467339927458,1.8293153632684078,1.4153973427539779,0.9431206770502685,1.4470088803498895,1.4763001438953436,1.2268734241857795,1.8977477479558555,0.9610935517745645,0.3380111623485126,1.1558799479828705,1.1102230246251565e-16,-1.4609329076723836,0.19753846153846155,h07,0,99
2.797150819957477,1.4295641914562567,0.793063223855713,1.3504065194589108,2.021687587719107,1.7206725188134073,0.961675225368722,0.9803088686997055,1.5914579789568002,1.0764506982832704,1.9005102190592522,0.9641580423930974,0.3328861543783806,1.1439355443246126,1.1102230246251565e-16,-1.457908722524281,0.20676923076923076,h07,0,100
2.6603075403388603,1.4438497909907984,0.7072929405218726,1.2082790874754143,1.5085996444695278,1.3746681619587366,0.8009611003171736,1.6055246994788734,1.891418857299387,1.3630386515803568,1.940969638281501,0.9569449610123645,0.3188479212178035,1.187789899989808,0.0,-1.1124617946991149,0.25661538461538463,h07,0,101
2.326855668538119,1.4457427318329785,0.5912127239373194,1.3873648672038277,1.407885620706471,1.964404519981494,0.8959034758994802,1.2507959154329151,1.5335228365173934,1.2836096795255092,1.853562685602159,0.958710096803388,0.36548689875612883,1.1427438782509554,0.0,-1.0598290893334064,0.32061538461538464,h07,0,102
2.4842273439966185,1.730133158519533,0.7483636762755314,2.1565151597136034,2.1340449558941277,1.5791214721235205,0.9067492313673362,0.8443338753045565,1.1307440253422492,1.4977361437802859,1.9402849097197281,0.9710008714330624,0.34925121563818756,1.1506034670128154,1.8503717077085943e-16,-0.9450982158479826,0.3396923076923077,h07,0,103
2.824555214563524,1.5864719379420595,0.5205793527805728,1.689357855084838,1.5869316312468837,1.6354370827971005,1.0925003575552397,1.6137671063616421,1.8197992492469526,1.231507242270489,1.8261867573126485,0.9672022819883308,0.3227433358295965,1.149129773004096,0.0,-1.1939881464857567,0.2929230769230769,h07,0,104
2.4793341181540884,1.5636667339181485,0.5976564151038909,1.1612425925521237,1.7279713579677547,1.790369663737407,1.2576901707931207,1.661081969092979,1.455410221813005,1.2093613289919103,1.8070055145648856,0.9690511308856852,0.3327554192955012,1.141504341256291,1.4802973661668753e-16,-1.0873621941767297,0.304,h07,0,105
2.1878760668835606,1.494973560488043,0.6138523625452099,0.9593106438392859,1.5401441118028498,1.0635009292149757,0.740256498686547,1.1571317570960564,1.5832498380690825,1.2194860531535516,1.7963515531416758,0.9675340783928953,0.3351320362102825,1.1275433613472454,1.1102230246251565e-16,-0.6240381452905248,0.36923076923076925,h07,0,106
2.407287293966302,1.5699649726676785,0.6991592601573592,1.9258495539413878,1.9907068241601442,1.2272167979714017,1.1549384118424995,1.3564130130534542,1.6799689281666408,1.4695913479749718,1.8924610171017326,0.967750792974243,0.34454089764101786,1.1549593739881296,1.8503717077085943e-16,-1.1501026655714615,0.22892307692307692,h07,0,107
2.095291363177714,1.4734475153606352,0.7868063857676318,1.5294611600230326,1.16841750262329,1.8060097057902333,0.9957689149124148,1.1105807823494613,1.0742318913012776,0.8765885294099713,1.8148714039503686,0.9581241129767303,0.35894370385312097,1.1365555663231164,1.8503717077085943e-16,-0.9266843705272148,0.2443076923076923,h07,0,108
2.5083401553569415,1.4881544771675972,0.6324987810375385,1.5192692217729469,1.9739877652989013,1.5290498422537173,0.7292432345471866,1.068735917485333,1.7529992574914546,1.3808736879119183,1.7625297932023636,0.9670840579402089,0.32600489296518786,1.1565611925927077,0.0,-1.3966984161889457,0.2006153846153846,h07,0,109
2.9295522878612186,1.4230988867906194,1.0507571521518306,1.5895252400025959,2.124720335979928,1.2402596293778032,0.9853700031532658,1.6490503688209108,1.835868750242625,1.2050867602887005,1.921055835953093,0.9625685121409893,0.3117453054787696,1.180029253514441,2.220446049250313e-16,-1.443488523458203,0.28492307692307695,h07,0,110
3.536804012522949,1.586044533844299,0.5331295032382408,1.1619303751939476,1.4771842287635226,1.897530793537348,1.3643648431017452,1.355351255391819,1.726131627319346,1.493898291190925,1.9286777014339835,0.9633776444607025,0.34157241427483115,1.1500841712579646,0.0,-2.129859090393665,0.17046153846153847,h07,0,111
2.4387239372465657,1.3845287787038136,0.7356124779333226,1.3810452983965824,1.3673719318602133,1.7126421340343827,1.3882928519052662,1.0080998698578538,1.49690554682117,1.3598557958317063,1.8956644919585404,0.9619368979011865,0.322811317956721,1.1538230664960398,2.9605947323337506e-16,-1.1533515148477036,0.3076923076923077,h07,0,112
2.1040040492826684,1.4793489512663889,0.4548729541751259,1.6098181456967278,1.491908112308025,1.5180377165254464,0.8306558849329431,1.0793898188443463,1.682557892371891,1.1590610627337066,1.898467464253081,0.9676891736334298,0.31852596635460084,1.1472984382189784,3.700743415417188e-17,-0.6136159780106263,0.33476923076923076,h07,0,113
3.0170628648386235,1.6644454026270623,1.1955969789885001,1.7510643515738085,2.5505324032164456,1.9360048208546612,0.8964364810857111,1.355690810299471,1.8205940378697782,1.4000624461211535,1.8718842324822993,0.9671586787384692,0.3468355412915105,1.152759964752177,0.0,-1.7706754772267788,0.18953846153846154,h07,0,114
2.901678102511471,1.3444632380308448,0.6119761609191696,1.1899597237076562,1.8379726660948201,1.3978219660556903,1.1051864552298782,1.2748846035056434,1.7685051231019435,1.6305191568156812,1.9127552297884804,0.9657040166530285,0.294269452939329,1.1514050602577963,2.9605947323337506e-16,-1.5756867110593298,0.2541538461538462,h07,0,115
2.408815998155262,1.5069683732596095,0.9226853572748618,1.9723770877458022,1.726959215051695,1.5356457493553806,0.9748741938322827,1.2292037318029243,1.7962664269809965,1.4824309414661592,1.8750061714689716,0.9648712010630716,0.3254208326231458,1.1316215886946368,3.700743415417188e-17,-1.2515863081446374,0.23507692307692307,h07,0,116
4.279989268497564,1.6092491125878268,0.6642230303264072,1.2849356888155712,1.6468306313705918,1.9738460038620953,1.3041443729753885,1.6558932026067859,1.8302240637531009,1.729556596593126,1.9611061880457628,0.9608375331196328,0.37357335460055763,1.1708834615886727,0.0,-2.744723775468393,0.17046153846153847,h07,0,117
2.8754525114464373,1.517753894021044,1.274774221455727,2.0846170202689445,2.1096209448990666,1.5454577223673451,1.0693918956515014,1.4486934672421752,1.8543930735079681,1.3220887980212281,1.9180842207858555,0.9665758034510351,0.3288554632843774,1.1586414111897843,7.401486830834377e-17,-1.781689836158172,0.18830769230769231,h07,0,118
2.7801698271259285,1.54302966974076,0.4888179348337722,1.341951469172717,2.146521349144194,2.5494364276378905,1.2147282007143534,1.2935662575078193,1.354605002759714,1.093438625097741,1.8531035447937638,0.9733172353486285,0.31438335038878873,1.1572233493782547,1.8503717077085943e-16,-0.6333791226543783,0.34892307692307695,h07,0,119
1.7809745076494718,1.5794065085801468,0.49556418512710715,1.798447982356287,1.6699824099051177,1.3228724088045318,1.0717895606554977,1.214938228656475,1.2458435278918047,0.9324712932296315,1.8444363858487924,0.9654091346581074,0.3596147812100686,1.126320882512938,0.0,-0.7504112403783709,0.26646153846153847,h07,0,120
2.5868846786560487,1.3964027047886176,0.6061846295052844,1.5761917294495307,2.230045205657968,2.2205008931798424,0.9471700630555334,1.1326821484266543,1.7414617072668628,1.4252351154040996,1.8891529925031028,0.9610216768316744,0.3317583536407342,1.16896837703668,1.1102230246251565e-16,-0.9342393001518163,0.2836923076923077,h07,0,121
2.603058703869341,1.446453786335581,0.7509371354740231,1.7660087324363078,2.2447435534954283,2.0376699359186468,1.123123826473031,1.0310714349773196,1.4292245285922343,1.4646638861762347,1.8481296655697175,0.9668518251093564,0.3074151193456178,1.1333337203856346,7.401486830834377e-17,-1.5426939762229306,0.18276923076923077,h07,0,122
1.6739627808593234,1.687920992810751,0.5676789312419345,1.2723703102302018,1.7495621655749949,2.3116833204038407,1.0239900990156818,0.9143089894073977,1.7908407279529028,1.4015562779096689,1.8579302573049203,0.97544719697421,0.3016658062807638,1.140082387840104,7.401486830834377e-17,-0.6222715889604886,0.28492307692307695,h07,0,123
2.857113843871753,1.5118370638325096,1.1453230778215604,2.1194280617080272,1.417309929693946,1.4144816126221944,1.1971111405097454,1.4136686643263774,1.7696173365466663,1.5863087081572032,1.9653842744415866,0.9574196753400557,0.3634514259539552,1.1511054501481506,7.401486830834377e-17,-1.554742723161258,0.24923076923076923,h07,0,124
2.689035690892643,1.416724502915765,0.7463556810233974,1.3112782536764929,1.5808582903219632,1.5785172438222324,1.0376552125185357,1.5089210177911705,1.6631738191274554,1.441938116988968,1.8326041802178685,0.9661095047190211,0.29971315842917695,1.1360682252337206,2.9605947323337506e-16,-1.4331482394618411,0.2073846153846154,h07,0,125
2.2988774127492877,1.3956471009634546,0.6493116195339066,1.3413561033299037,1.5969939877836818,2.000195902988167,1.2282369653305536,1.1110491663097724,1.6482957885281537,1.7089454714037833,1.9526471731650923,0.9571572228414067,0.33409996844401874,1.1499650559922847,3.700743415417188e-17,-0.9730194830331891,0.29046153846153844,h07,0,126
2.5867683600220217,1.579290809713459,0.7045710114661808,1.6318257977671322,1.8911525845985067,1.4341331937354034,0.786960223143611,1.2772642343692953,1.766750610417789,1.3891911548086702,1.9551904250266707,0.9697493116296505,0.33186093993290117,1.1414969903573036,7.401486830834377e-17,-1.4189319175401427,0.23323076923076924,h07,0,127
2.7875887684308847,1.309420928345501,0.8645159165069723,1.1899356659191012,1.564607480868001,1.5147879453148627,1.1561474292187217,1.2374233979595703,1.6974301775988105,1.1863793969016245,1.7962569184403976,0.9664187679100076,0.2780391696627011,1.1485948189719521,0.0,-1.621037397600595,0.1926153846153846,h07,0,128
2.337120698119879,1.2395441509798768,0.8768493989211553,1.5204199640451117,0.9677203070919262,1.7672657428070366,0.6967302028408533,1.0098066794495717,1.4648363422992803,1.3971979139094703,1.8379932086395552,0.9606735796386277,0.28532117851888045,1.1632299174236587,1.4802973661668753e-16,-0.8349665135155375,0.3292307692307692,h07,0,129
2.5521309235287957,1.4915823623959983,0.6895479300537634,1.9428175138084947,2.1059454352395113,1.3721357673728625,1.0073309627781026,1.3913225931169058,1.5760744605174513,1.120568143663594,1.8387384725347073,0.9640459609520302,0.33525599478942597,1.1617777778592406,2.220446049250313e-16,-1.2321527660112623,0.2443076923076923,h07,0,130
2.5474743375266655,1.620474390352077,0.814869642378664,0.8836117558225255,1.4613156729119814,1.6067180185835648,0.9232406921797275,1.0455115136744109,1.7452840077053347,1.2551122995975112,1.5438973695848666,0.9637370991317217,0.3623321664537407,1.1772471416451977,7.401486830834377e-17,-1.0917453980989145,0.28184615384615386,h07,0,131
2.9407186494623057,1.5065877932742486,0.5362581589703377,1.879107610954768,1.1834428065820461,1.3175968613029052,1.398026386963341,1.5654674640466042,1.5536426910158039,1.4712098878330868,1.8239059079546505,0.9668968255049227,0.312612557578613,1.134817181376859,0.0,-1.5286909915681033,0.2246153846153846,h07,0,132
2.7828089317774825,1.4358812151653255,1.1387700855055976,1.7001284457226509,1.1046165028361978,2.261018538573283,1.085872605393868,0.9086641999140651,1.658409944193338,1.4767459224969177,1.7090733574631995,0.9659252985830036,0.3088915851492443,1.1563845647524615,0.0,-1.3240328037973372,0.24676923076923077,h07,0,133
2.8521690366562304,1.2600513710695007,0.9082043528697088,1.9127719288088194,1.2786321639171954,0.9325609614023023,1.334192130615019,1.22309943687294,1.3282992031374703,1.0468125576412033,1.7578032595778283,0.9642932893099491,0.2727683593217462,1.1741719575471976,1.1102230246251565e-16,-1.3620347828171182,0.2529230769230769,h07,0,134
2.4582801035406106,1.6680612454695203,0.912406213969833,1.2192646321202938,1.2654117624171017,1.986936230141514,0.7348910712693135,1.1479661388065225,1.633881104020297,1.5876170433389984,1.796249137256105,0.970176492593812,0.3397267282059768,1.18419721134073,0.0,-1.0394403233880576,0.2523076923076923,h07,0,135
2.040351854680354,1.8257360674192815,1.0895058810309455,2.3747595371771886,1.6584239273474595,2.7252640117346556,0.7805199485719267,0.757503686185361,1.3552653745739478,1.2024932435674993,1.938954423287563,0.965972733614907,0.38654112148002123,1.1602362131579642,1.8503717077085943e-16,-0.8371961554595713,0.2744615384615385,h07,0,136
2.4844144895348568,1.3809757788164558,0.6917621547283708,1.6798428186370384,2.468604584551335,1.367546883410404,1.1424864596037794,1.0052410714969202,1.5636727836822817,0.8884081070424538,1.618288199651244,0.971841288230889,0.3029154147803239,1.148044235050242,1.1102230246251565e-16,-0.4168983543577536,0.4104615384615385,h08,0,0
2.65490223691901,1.3505583942195973,0.6516710704391324,1.3700382734429313,2.661349226408817,1.754686270229852,0.7577266317442561,1.293577757110649,1.769950195776713,1.1468462117816884,1.7463041659778793,0.959162604909112,0.2913839894690529,1.1828290505187984,7.401486830834377e-17,-0.6421528841889055,0.4024615384615385,h08,0,1
3.0138140342440134,1.4955283391959042,0.48399389946215027,1.7606703074097898,2.208572259484012,1.7729980770277018,0.9135644348210418,1.7368319809224093,1.8441463969123153,0.6455929381892243,1.8184939056959653,0.9665459163339276,0.32501993799527684,1.1412175289078066,1.1102230246251565e-16,-1.6440358557482326,0.23384615384615384,h08,0,2
2.559478304214476,1.346422252372767,0.7628274205271492,1.023685503832541,1.231417788203221,1.8850515153496823,1.2513410132482043,1.4643753974467872,1.6376210582900157,1.0402615268519577,1.788975268415432,0.9612390882555104,0.29001400674250505,1.1531836832281155,0.0,-1.212614731024332,0.25661538461538463,h08,0,3
2.5911696158777193,1.6559328904638688,0.5622350143890505,1.550817066685855,1.754824587270674,1.9616255319332174,1.2479963138834027,1.0963925474507574,1.7075145698397618,1.092592407653402,1.7671817637433984,0.9746778433623581,0.3253530305046237,1.181936711123711,0.0,-1.1467096446438958,0.26584615384615384,h08,0,4
1.9200197825040293,1.6651392305467334,0.8680726437060412,1.5368091587591817,1.3625560525089906,2.2271032643148323,0.9322571578007344,1.1649061617057497,1.0790204900004894,0.5667194533565422,1.8606887586393137,0.9702460200924283,0.36439647870902203,1.1692738863058176,1.8503717077085943e-16,-0.7551864915314161,0.26584615384615384,h08,0,5
3.5836249795413684,1.9956651233210991,0.6207750810985426,1.339456383871183,2.092968776849086,2.3206287018460867,1.3392520941581552,1.7921597538814256,1.8799380034734612,1.3972549067121218,1.9089078653429399,0.9710813662252981,0.40589753373547766,1.1073255862374356,1.8503717077085943e-16,-1.724705364608662,0.2516923076923077,h08,0,6
1.9525962304128177,1.3833341684937446,0.9818912305857433,1.6112417134932993,2.1326279235231667,1.31876983519653,0.8901657444686607,1.0764803325454886,1.5780556906709402,1.4047898445101057,1.8274185924731303,0.9636605665315228,0.30756621377871524,1.1180813752092458,1.8503717077085943e-16,-0.24311706589902182,0.46276923076923077,h08,0,7
2.429199160341954,1.5809910773798728,1.1600214028315619,1.4938953788869835,1.9651862345670819,2.1119724228662147,0.5996212097240764,0.9790604744762889,1.8479622014151542,1.0192876194307385,1.7886289984663846,0.9708327171102253,0.3072691395634827,1.168021872734288,0.0,-1.0144842754049084,0.27076923076923076,h08,0,8
2.3904531026447544,1.487533025680742,0.6554171567634367,1.352636132601408,1.7847925908442128,1.3051980426805134,1.4331090227069383,1.4707420714823825,1.0339974988503404,1.1645689530181635,1.8460900117556962,0.9672110040886427,0.3220572675875173,1.1495691483067876,0.0,-0.9744117229648914,0.2966153846153846,h08,0,9
2.2332928357319135,1.6943440858760943,0.677323304552329,1.067161193383133,1.9627070981140768,1.655304168838159,0.9726785912237333,0.9824199993142944,1.1853387051431479,0.6608543338356873,1.650575913124038,0.9660510174375297,0.37678353520127017,1.1306380587427676,1.1102230246251565e-16,-0.8057118484398351,0.3403076923076923,h08,0,10
3.4791087315877514,1.6327531881840553,0.48307364449465023,1.3841081247701346,1.653513030144229,1.8326454011987297,1.4255107906298834,1.4126863132802896,1.8832746753327083,1.5290499365553196,1.8249904951084057,0.9704549091908669,0.33551064444214523,1.1430350313300874,7.401486830834377e-17,-1.0148747366556203,0.408,h08,0,11
2.624611164026494,1.5983283855520125,1.1197775788081659,2.951562914069967,1.1879499199606085,1.7072275839036766,1.1728892115394083,0.998609986828619,1.443812014344961,1.2305243499879994,1.5872827945871546,0.9634027570865602,0.3571552674691102,1.145622977092369,7.401486830834377e-17,-1.3166120326573756,0.2153846153846154,h08,0,12
2.3685207829667148,1.4798837460537062,0.35334360791800057,1.5288666795918682,1.511456492352678,1.6330572341856717,1.1439707804201278,1.1622633714601187,1.4295203459014327,1.2667280113400163,1.6178300058154116,0.9680338921428587,0.33716783783951887,1.1191264486570127,7.401486830834377e-17,-1.1331832464956575,0.2732307692307692,h08,0,13
2.7405323474008014,1.4698981989265696,0.6685689697749898,1.3146143408852482,1.4620649151727894,1.2982172615333085,1.0052712704728124,1.075147489947662,1.3198877658986627,0.8192843871041341,1.7746041764688796,0.9673966291875801,0.3174768705591473,1.166993727797403,1.8503717077085943e-16,-1.512583416456929,0.18646153846153846,h08,0,14
2.6997318499993135,1.4950028499580608,0.509522190683557,1.3089756918444715,1.329475436287564,1.2236760318784792,0.9250195271684427,1.167903071049336,1.7800642707789263,1.3073657608612352,1.9114314345622239,0.96452549155694,0.3306697124163175,1.1413981863218885,1.4802973661668753e-16,-0.20386318137725423,0.5384615384615384,h08,0,15
2.800455676124947,1.4287049863763985,0.7197318056568985,2.01190258492354,1.0656030499082618,1.6164126551910485,1.5355901586851977,1.6164210557711103,1.740319345661855,1.205297735370665,1.706528238574356,0.9691211873158067,0.2898019063775283,1.1478591099942184,7.401486830834377e-17,-1.2819538128284589,0.28,h08,0,16
2.337820370936739,1.3609055196709674,0.5396196312632531,1.237548471574407,1.228081279742445,1.914745457196607,0.9665137271130805,1.5071347201985776,1.6004238337635543,0.6178407408294571,1.6904487291281762,0.9706637330965997,0.28632105125488694,1.1497718194589481,3.700743415417188e-17,-1.150025790333774,0.2572307692307692,h08,0,17
2.3293967110933718,1.926738066054031,0.8860004484580488,1.9221251386980294,2.377362083489951,2.6525160305054873,1.5477532847104978,0.9367238846836667,1.0862764487072785,1.284809389841113,1.8856051544279853,0.9684344642893552,0.4245980331072043,1.1138383402805507,3.700743415417188e-17,-0.9667684846393481,0.31446153846153846,h08,0,18
2.3741903011939325,1.475720794764299,1.3049801906263478,2.106746763604875,1.3805704442388245,1.9921993942839635,0.8639750388030986,0.9392987957439061,1.684495323580367,1.5223076838436145,1.6829964423017238,0.9697240024459056,0.32230849600165307,1.164391921540866,1.8503717077085943e-16,-0.950397776144478,0.27507692307692305,h08,0,19
2.5258602808480286,1.429604076354078,0.6487774872561572,1.5105261938238355,2.145449867262746,1.239931579966363,1.1243290459796191,1.5283134568934738,1.6207835913452482,0.9236267275077938,1.854727740273063,0.9685944564579344,0.3216916032306495,1.1560476005995801,0.0,-0.6404447419329469,0.42953846153846154,h08,0,20
2.448540527607042,1.517421608517444,0.439754144758179,1.447399957266009,1.7344195290179103,1.7195715991773803,0.8903454018919243,1.2461107883784177,1.7140269834684927,1.3350898649818548,1.7923395607240502,0.9626967390956102,0.3505619855439005,1.1757693931889488,1.1102230246251565e-16,-1.0998530585575426,0.26461538461538464,h08,0,21
2.5037570857798097,1.5877068930516594,0.6086293775456174,1.0814680874938014,1.3576035449549422,1.6784118363048062,0.8381091302367779,1.054491319023899,1.8820147971026335,1.0516721644660796,1.843078003956332,0.9582453629938611,0.37167761868421123,1.1381369974348667,7.401486830834377e-17,-1.4215411462963237,0.20984615384615385,h08,0,22
